GDP,HMDB01201,C00035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glycochenodeoxycholate,HMDB00637,C05466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adenylosuccinate,HMDB00536,C03794,107860,157529,150141,92124,106983,712996,145192,170514,256011,99456,533454,171602,199623,204577,91496,108021,156596,607690,86589,184709,140520,110109,119021,79290,70870,94057,355273,121403,283488,143665,225598,98003,70191,117095,448916,96113,123409,500792,144968,124598,114982,63036,91022,162399,717292,101946,82576,119527,169760,83215,176734,146370,104623,71125,102819,148718,92316,83708,90769,99116,117546,125428,93950,77092,106749,75235,320818,75729,81874,206148,115355,134333,243366,114103,152866,230108,70517
Glycocholate,HMDB00138,C01921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cholesteryl Sulfate,HMDB00653,C18043,587520,2220065,923243,933727,722970,986050,942906,978051,731278,884716,1308855,594541,830568,1340256,560973,1014491,810233,1154248,1006694,1027073,712187,643913,994992,570179,516118,509448,802534,1142489,726973,1160211,998284,1487602,504892,826187,991356,655537,719250,1194402,2068028,304228,525327,302413,76568,384579,357126,391639,440848,690643,509798,457403,665257,757745,345217,320530,484175,363476,772833,725857,339489,342251,446784,460702,799656,488663,422903,829518,454027,517613,399942,442312,1162055,391249,404426,265307,363762,837697,548123
dCTP,HMDB0000998,C00458,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DUTP,HMDB01191,C00460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TTP,HMDB0001342,C00459,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CTP,HMDB00082,C00063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DATP,HMDB0001532,C00131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ATP,HMDB00538,C00002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phosphoadenosine Phosphosulfate,HMDB01134,C00053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tauro-alpha/beta-Muricholic Acid,HMDB00932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Taurocholate,HMDB00036,C05122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GTP,HMDB01273,C00044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UDP-Glucose,HMDB00286,C00029,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UDP-GlcNAc,HMDB00290,C00043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oxidized Glutathione,HMDB03337,C00127,62078,48393,27366,37980,36298,399903,59510,45422,19933,29931,2708153,192087,48606,29937,24496,99486,30306,139321,35455,167262,24031,29230,19303,34407,17693,19423,1216174,87299,848821,23017,41347,49941,17370,55820,64648,23015,18781,287286,23533,14566,13375,10041,22704,177953,2432017,121418,70731,32731,69482,16711,13411,118999,27110,22055,30266,171276,47389,13569,12103,20229,220027,25966,17091,120426,165246,50888,59901,30447,10814,55280,13457,318009,53956,19496,31997,18465,27603
NADH,HMDB01487,C00004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NADP,HMDB00217,C00006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3C13-Glycine,Spiked Stable Isotope Labeled Internal Standards (SILISs),,264618,292378,305183,315988,257237,263478,268726,272557,250152,269843,268019,254624,283085,276707,230829,275403,270082,267714,267879,275829,271212,268299,289492,306558,289275,261393,290609,260940,271106,252778,232334,222769,240567,244374,243593,256479,259191,240656,240298,201434,208831,173002,220545,211241,209573,241523,260377,279094,234899,225992,222907,234672,231134,245357,191957,262227,274478,244443,256792,275523,269716,214386,247480,268698,248390,291213,274923,258330,246346,250249,274025,212859,222604,227587,235898,226498,240242
4C13-Alanine,,,3071205,3068185,3042594,3591316,2760898,2813973,2884236,2852564,2860727,2978142,2921992,2796711,2894450,2984036,2877360,2935684,2917064,2992869,2867219,2883763,2852511,2803169,2863073,3526985,2858656,2728564,2732348,2741019,2806635,2769675,2625623,2857667,2709335,2585492,2648151,2672809,2701122,2760747,2721476,2315481,2318152,1881182,2536309,2339884,2400934,2668745,2743415,3053912,2688883,2609326,2250576,2674163,2627380,2381750,2369461,2925208,2785184,2627165,2670413,2776203,2764941,2381911,2776064,2909405,2803120,2850535,2811156,2826053,2741079,2859610,2963253,2445194,2388909,2398332,2326025,2345393,2389483
2C13-Choline,,,45920301,45518284,33791478,40966032,37723644,37622148,38454385,41897658,25638998,43307844,35148604,41834942,28411615,29258046,39925041,39119579,39458500,34259384,40000002,36188224,38761551,39741512,39136199,42313211,40448724,39773891,37764760,38396429,41251986,41853665,38439386,37914275,40483404,39267806,29166105,38197252,39448799,32472092,37905468,34308191,33312770,24441083,38458743,31574051,32329748,38473012,38591809,42099950,37702187,38996575,27630795,38128126,34038827,37145433,35507610,39763987,40078337,40419857,46497184,42194461,43064955,36966035,38026839,43051000,42171370,43378741,36274819,43187836,41123357,40600444,33975173,39577848,34800769,39163611,36747994,37163566,35756917
4C13-Serine,,,3096916,3069950,3213941,3641376,2881537,2762887,2906047,2912208,2882853,3079244,2947143,2911292,2870237,2806500,2928848,2909773,3040006,2948459,3086446,2851253,2942653,2842333,2978431,3476380,2772289,2874567,2787694,2713031,2736512,2839181,2630283,2720392,2805830,2610609,2586245,2738457,2751236,2774351,2758701,2163092,2248656,1895938,2632056,2336065,2170355,2772131,2746716,3064438,2573913,2624173,2220428,2676137,2543355,2208784,2313929,2990333,2820377,2537593,2611227,2852555,2795745,2296791,2790009,2815276,2762438,2936852,2775839,2815993,2667101,2779784,2716028,2171073,2278675,2260918,2357587,2272595,2301112
d3-Creatinine,,,24651897,24674639,25469005,27554290,22733185,22708240,23488026,22830639,22811960,23322593,23076669,22625384,23222929,23079446,22495363,23719727,23311246,22985251,23007621,22663092,22631868,21986763,23356175,26583684,22131658,22216700,21855524,21111981,21843006,22008121,21502039,21249983,21950967,21644009,21368085,21243525,21403406,22087557,21374602,19592860,19386919,14967730,20509695,20328231,20482529,21214495,21261859,23480539,20471879,20487813,19659731,21120226,19866023,20817439,20545791,22771800,22191851,21780208,22581294,22371697,22659718,21346580,22103921,22822313,22261361,22673314,22007256,23419576,22140347,22488627,22111664,21253826,20926206,21636347,20599196,21348620,19517214
6C13-Proline,,,6148413,6179057,5840169,8385894,6151581,5633377,6053193,5864336,5974418,5989297,6162364,5752675,5699192,5883266,5635168,6002557,6017991,6110385,6003067,5983383,6058819,5935780,5922086,7925187,5763067,5753970,5699688,5489598,5356691,5542499,5343682,5512385,5719531,5483608,5478147,5582214,5484164,6281134,5623803,5118553,5045514,4559903,5438245,5596587,5522383,5681610,5747805,6409977,5438309,5278707,4890318,5598504,5575238,5230768,5247634,5833180,5524310,5573660,5488884,5762037,5849247,5110137,5338915,5672152,5812591,5826850,5937235,5793114,5904094,5891908,5797908,5233590,5546536,5419141,5397153,5254140,5004171
6C13-Valine,,,1368853,1380643,1518434,1821081,1436028,1285790,1350769,1345256,1299866,1370539,1505496,1315486,1330313,1390614,1298622,1412986,1366226,1384431,1265498,1374917,1342909,1287680,1256290,1646874,1270480,1329460,1366773,1227570,1279465,1219771,1149214,1190985,1226411,1122530,1248496,1153265,1210191,1393640,1194242,1040265,1090847,878271,1256025,1172252,1248496,1426059,1186131,1343062,1196904,1169987,1000871,1180947,1169087,1109423,1146621,1336677,1308065,1039923,1190633,1282201,1349709,1142737,1255815,1260966,1283461,1260416,1403219,1367214,1233500,1328814,1191151,1174524,1263717,1089214,1090243,1096116,1083317
5C13-Threonine,,,3229365,3316991,3204972,3596499,2773171,2814097,2912982,2999603,2951637,3192650,2865306,2933969,2965393,2987674,2834059,3023757,3005051,2900523,2946801,2909842,3058730,2841419,2969302,3455815,2804507,2868274,2815415,2716538,2920689,2838846,2906904,2661597,2860209,2709440,2655517,2754614,2705349,2820218,2783097,2126336,2279641,1909835,2697290,2336931,2369211,2813373,2794513,3259876,2685902,2573362,2180101,2778899,2526015,2350184,2367207,3040430,2727165,2551871,2788885,2848525,2994764,2361756,2780015,2994324,2951009,2924889,2868878,2838995,2609906,2914664,2912288,2262358,2347510,2379112,2434734,2338924,2291222
5C13-Aspartic Acid,,,4227948,4583334,4673492,5059772,3986927,4025598,4141258,4216348,4305891,4214680,4163712,3930474,4120781,3956669,4023647,4015466,4248101,3956184,3955853,4075995,4180234,3909193,4117827,5002298,3821131,4076770,3950105,3879334,4012077,3878212,3601512,3700730,3691710,3652615,4048279,3653984,3698292,4348865,3835542,2600945,2836097,2650990,3428037,2961636,2882437,3547480,3609530,4092723,3772523,3594564,2629337,3483999,3527077,2708982,2727777,3859167,3924276,3172943,3386666,3789710,3893338,2822302,3628787,3913190,3752744,4111261,3806161,3564865,3495962,3808353,3878586,2715179,2945364,2834990,2695098,2739637,2859167
6C13-Asparagine,,,3829495,4031371,3974257,4199078,3532114,3548274,3623655,3623392,3664413,3693602,3583138,3494426,3669279,3381755,3506441,3605765,3643458,3657551,3529222,3397028,3484550,3439498,3533891,4294503,3371571,3601460,3419925,3387744,3395425,3457939,3272036,3336099,3419546,3101577,3121737,3250614,3335061,3455123,3452534,2629670,2818635,2230352,3206468,2708190,2685282,3240054,3378666,3679722,3209175,3262270,2647909,3189949,3172437,2794012,2808224,3308894,3526637,3159098,3214940,3581175,3536398,2914148,3343528,3424018,3302909,3597573,3380408,3335896,3212711,3592092,3458828,2704741,2988499,2931778,2878242,2875160,2912037
7C13-Leucine,,,15513016,16370306,16166017,18177100,14890903,14866701,15703331,14786857,15220425,15674716,15465063,15257763,15069226,14926747,14628034,15289309,14972635,14741352,15346449,14561006,15138206,14502759,14773411,17082751,13879937,13961067,14105598,14170649,14500965,14293353,12842827,13599585,13956466,13837672,13199762,13344283,13810397,13805998,13781169,11901257,11838603,9731626,13448053,12075267,12633224,13324274,13634575,15839613,13209623,13162139,12053306,13236335,13059863,13153369,12532157,14334001,13742352,13836218,13722808,14954334,14030007,12701053,13906061,14150462,14129840,14730826,13813989,14405007,13076562,14583803,14380424,13059928,12486738,13156066,13136864,13353415,12122170
7C13-iso-Leucine,,,2219225,2200439,2215724,2487564,2158608,2105771,2164285,2271783,1988080,2050945,1981553,2054071,2111200,2081388,1952996,2149142,2155809,2130334,1924863,1921858,1919512,2083873,2094390,2468030,1972305,1901564,1954473,2006460,1930139,1946409,1728901,1902860,1953579,1655639,1849258,1768419,1819361,1918038,1960810,1595347,1564865,1380475,1893127,1733825,1660064,1804118,1922357,2134567,1710678,1871075,1593293,1794345,1758393,1829392,1721436,1882577,1981757,1726474,1998506,1966932,2102724,1629687,1911299,2033295,2011983,1963369,1847478,2083828,1792389,1941399,2111152,1771791,1692945,1868833,1800977,1723927,1626088
2C13-Glutamic acid,,,19856307,18648626,18983006,20831398,19816755,20295019,20251493,20460246,20318206,20585406,19564447,21084229,20678108,19858077,19430604,20899073,20696070,18923541,19833436,19785246,19649471,19850796,19939286,20172237,20351710,19881723,19388916,19645370,19879495,19420977,19104708,19149518,19725705,18487953,18491785,19413328,18804424,20147164,19152636,14396999,16041662,13832321,18530033,14927439,14092757,18741255,19391735,18367036,17885710,19233750,14908830,17865124,18284949,13176287,14003030,17777607,18843834,14935281,16923108,18878396,18557865,12382054,17711343,18296857,18491875,18773715,19072971,17323739,16393078,18310980,18410351,13166808,13784667,14393112,14721458,13992318,17686182
7C13-Glutamine,,,11321595,11398138,11577442,13372382,10786841,10110760,10827897,10878444,10626117,10963556,10430024,10304179,10554784,10365384,10441304,10983836,10412758,10353261,10538888,10397985,10595546,10357912,10561815,12551428,10280996,10638747,10062166,10560062,10082946,10027958,9453734,9472907,10332443,9754025,9285608,9778245,9712870,10113449,9949469,7855612,8096909,7042532,9708169,8051757,7978744,9876487,9804774,11161537,9164244,9658459,8057775,9445339,9107724,8313949,8395474,10457078,10382764,9162543,9884138,11019030,10243310,8530711,10589631,10849751,10067545,10534482,9858650,9814506,9700185,10151334,9954861,8170117,8337826,8459580,8434018,8054731,8465076
6C13-Glutamic acid,,,14760934,14836836,15035461,16161864,13300096,13143689,13933584,13464501,13535299,13846572,12969172,14327173,13638908,13844857,13517137,13926419,13638941,12712901,13694582,13142571,13818554,13761261,14066094,15597494,13090032,13942551,12794195,13439135,12632918,13182506,12227161,12531412,13282194,12493312,12405616,12901070,12742058,12914148,12584639,9235890,10256301,8827816,12518980,9936345,9434532,12453097,12287384,14292168,11903654,11966020,9629347,12081289,12146233,9614103,9820414,12852260,13201577,11163582,12387498,13683583,13111369,8901865,12967768,13348984,12952673,13420141,12865586,12829238,11948301,12692475,12886248,9579694,9926678,10049279,10153425,9412678,10665726
8C13-Lysine,,,27846865,29044503,29446876,30801706,26137902,25853749,26595677,26354572,26723152,27078717,26352651,26353614,26436076,25930748,26035966,27130246,27517039,25780722,26894834,25628408,26019098,26248145,27296399,29608390,26229663,26052558,25821619,24780825,25772048,24205379,24923429,24742485,25864073,24391009,23825071,24574913,24657881,21863848,24979396,17602522,19537537,17325563,23266508,18542706,19312310,23713603,23838244,27438140,22400694,24175897,17799332,22844958,22166502,18403946,19391101,26288416,25693335,22386303,24687745,26150617,27144807,19443953,25286718,26059475,25647725,27494312,26515054,24172334,23322170,26815329,24872978,19561790,19728637,19548528,19848761,18095519,20367012
6C13-Methionine,,,904150,945716,983616,1036687,872081,867156,893454,904203,899026,820854,859593,829095,911329,839123,814906,893888,910009,902369,842495,869957,864222,850607,893512,1010456,877239,820574,817202,821943,881416,849276,787662,804385,805131,823369,760536,821903,787533,811054,789943,692911,717011,523846,766939,756178,734790,801088,823427,944141,785516,773782,675406,834374,735646,726668,724538,851720,821758,772268,799231,844787,867061,727668,819079,882665,842770,864257,819293,877207,760291,852560,827174,758397,769237,802643,726492,727622,695796
9C13-Histidine,,,4365446,4560088,5140066,5027410,4391266,4193306,4244126,4212878,4360632,4420777,4334568,4199518,4394658,4281850,4187906,4423532,4482220,4458961,4184151,4398403,4269456,4115476,4522251,5061671,4114545,4361395,4269978,4142607,4262013,4066582,4038046,3902197,4074574,3932610,4019443,3907689,4011673,4524551,3919760,2935267,3234362,2626825,3879959,3055031,3096444,3834723,3783267,4493271,3656685,3786889,3087700,3815964,3715814,3202267,3201424,4485435,4264073,3611614,4093010,4365837,4442185,3348693,4188192,4241184,4312980,4412729,4296754,4145365,3882970,4538370,4272553,3483698,3511510,3311445,3219727,3143088,3333274
10C13-Phenylalanine,,,7633787,7652223,7873150,8497226,7042953,6647569,7276513,7294366,7143447,7081514,7232358,6878928,7310955,7053187,7017262,7158648,7165365,7121132,7138039,6786418,6845049,6889369,7313411,8110051,6775001,6848154,6843338,6695206,7011558,6470946,6424869,6443607,6636159,6375414,6567516,6453359,6595736,6700270,6563383,5802065,5462346,4580333,6271621,5876999,6237196,6475788,6319304,7421508,6343491,6145482,5959243,6434142,6068176,5986033,5860193,6604449,6693884,6104645,6650953,6681468,6903763,6358160,6684817,6977537,6807466,7135541,6756518,6852941,6478404,6786895,6857929,6181438,6024203,6289362,6114447,6055802,5723136
2C13-Tyrosine,,,1671590,1570314,1365041,1998710,1710353,1550103,1634485,1664627,1669496,1622609,1700965,1616929,1591181,1726946,1643551,1613969,1646404,1657054,1732294,1579337,1662194,1698783,1529687,1829207,1672816,1583544,1671763,1627434,1508150,1568835,1555968,1691759,1661545,1636212,1641365,1678401,1565787,1807911,1682300,1741810,1760540,2144164,1699311,1814615,1790841,1719003,1708672,1648686,1772792,1714781,1575165,1636159,1808021,1668643,1770385,1561845,1592241,1753441,1569039,1647435,1615749,1643859,1536067,1566203,1665804,1589972,1652692,1761158,1679952,1734243,1688123,1711371,1780476,1749457,1754725,1760466,1683244
10C13-Arginine,,,58673348,64375952,62614139,66088797,54087146,51080060,52773038,53825281,50968026,58033967,54278817,54639932,56815534,53721826,52663457,60092466,56546166,47166213,53505832,50399532,51173904,52749102,55874409,58902795,54877220,58800765,51000201,48293391,49308888,52443355,47628669,51115418,52722826,48867627,42541638,52518373,47410655,46060119,52239950,40365058,39837063,34306105,46599202,38139236,36057830,47418986,51968761,59811650,46176671,51949742,37050970,48606340,46325691,39927920,44131093,57519301,52908659,46038613,49322121,49870236,50739494,41335693,50994749,57709351,49445788,58746975,51501466,49582807,50439311,52807842,48735190,40931087,38194475,40338886,39761174,36020000,43626779
10C13-Tyrosine,,,309402,321705,277313,410223,294564,309716,286761,297119,282417,268660,309627,281256,276118,291008,273818,298379,309531,313599,326137,270645,299949,276055,299700,352237,299629,273999,295683,263486,285040,294713,264233,264295,323299,266102,277493,261630,278272,312271,315076,276050,256460,231579,297873,279386,307043,307020,298270,349153,275815,259006,225660,287370,271408,250876,265671,305932,278295,265323,281031,331898,317755,292676,320659,292090,294249,289451,319855,297055,326807,321013,321154,293380,271432,275741,274887,278324,258217
13C13-Tryptophan,,,5502651,5681958,5922336,6269850,5426353,5247263,5334058,5521071,5362612,5236989,5295700,5416562,5284238,5260251,5175999,5353714,5492946,5091753,5374151,5162285,5179688,4994887,5473499,6176819,4965450,5056636,4959371,4910451,5183258,4936061,4699800,4816582,5051537,4680322,4916624,4813555,4873285,5015652,4826978,4376184,4308767,3400225,4638084,4347385,4387195,4801471,4996388,5518240,4589242,4738254,4271598,4685694,4545541,4563732,4435759,4915905,4824596,4902357,4819600,5221294,5125068,4700370,4980348,5101410,5072662,5201220,4861648,5326594,4800098,5112045,4995824,4710210,4616343,4812980,4509809,4674198,4299974
8C13-Cystine,,,725644,710884,936247,981234,636684,706202,934715,729074,861592,629848,370593,699781,749517,814340,601180,848937,596411,505948,610067,652590,751153,687498,574954,806833,480031,625562,357224,611894,666035,445412,614731,597570,495202,603947,655601,532054,552969,277911,513856,316435,457267,368519,542661,274869,140696,482015,571327,671881,575233,522139,389702,589809,578123,451964,482210,653773,622633,397455,389488,679389,643442,487834,680628,701594,641951,659984,503825,600897,463953,454978,599897,374787,329644,439937,438782,436771,584790
11C13-Uridine,,,354045,360062,356344,400216,330142,284531,320863,318812,337416,343767,313295,326907,321456,317191,319791,334772,339345,305472,332545,308573,317127,318584,326189,389591,296130,324422,295456,305570,308806,320879,295724,308180,317210,311070,298810,303085,313274,293624,303277,275455,280841,209952,298036,273965,252812,307417,315571,346901,298182,295573,269183,294118,285548,282773,287272,332977,321484,305037,326006,324729,323722,290872,313698,335824,339869,331004,286766,342862,307052,298622,305907,292054,266696,288251,282099,278477,273257
